@relation 'final_des3 - Copy-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_predicted'

@attribute DATE {Weekday,Weekends}
@attribute TIME {Night,Evening,Mid_Night,Early_Morning,Afternoon,Morning,Noon}
@attribute Road_type {Road,highway}
@attribute ENVIRONMENT {'01 - Clear','05 - Drifting Snow','03 - Snow','02 - Rain','04 - Freezing Rain','07 - Fog/mist/smoke/dust','06 - Strong wind','00 - Unknown'}
@attribute LIGHT {'07 - Dark','01 - Daylight','05 - Dusk','03 - Dawn','00 - Unknown'}
@attribute SURFACE_CONDITION {'01 - Dry','06 - Ice','02 - Wet','04 - Slush','03 - Loose snow','05 - Packed snow','00 - Unknown','99 - Other','08 - Loose sand or gravel','07 - Mud','09 - Spilled liquid'}
@attribute TRAFFIC_CONTROL {'10 - No control','02 - Stop sign','01 - Traffic signal','03 - Yield sign','07 - School bus','09 - Traffic controller','11 - Roundabout','08 - Traffic gate',Unknown}
@attribute 'prediction margin' numeric
@attribute 'predicted COLLISION_CLASSIFICATION' {Injury,'P.D. only'}
@attribute COLLISION_CLASSIFICATION {Injury,'P.D. only'}
@attribute IMPACT_TYPE {'02 - Angle','01 - Approaching','06 - SMV unattended vehicle','03 - Rear end','07 - SMV other','04 - Sideswipe','05 - Turning movement','99 - Other'}
@attribute Location {Ottawa_west,Ottawa_south,downtown,Ottawa_east,mid_town}
@attribute NO_OF_PEDESTRIANS {0,1,2,4}

@data
Weekday,Mid_Night,Road,'02 - Rain','07 - Dark','02 - Wet','01 - Traffic signal',0.199998,'P.D. only','P.D. only','05 - Turning movement',Ottawa_south,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.999988,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.547169,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',0.999988,'P.D. only','P.D. only','99 - Other',Ottawa_east,0
Weekends,Mid_Night,Road,'00 - Unknown','00 - Unknown','01 - Dry','10 - No control',0.999998,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.666666,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.157894,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.999989,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.959181,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control',0.79856,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.674416,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999989,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999989,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',0.595505,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekends,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal',0.911108,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_east,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0,Injury,'P.D. only','02 - Angle',Ottawa_south,0
Weekday,Evening,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',0.846149,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Early_Morning,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.764703,'P.D. only','P.D. only','06 - SMV unattended vehicle',Ottawa_east,0
Weekday,Afternoon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.714271,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','03 - Yield sign',0.999987,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_east,0
Weekends,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.599997,'P.D. only','P.D. only','07 - SMV other',Ottawa_south,0
Weekends,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.632651,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Evening,highway,'00 - Unknown','01 - Daylight','00 - Unknown','10 - No control',0.584904,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.599998,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',0.428567,'P.D. only','P.D. only','07 - SMV other',Ottawa_east,0
Weekday,Night,Road,'03 - Snow','05 - Dusk','03 - Loose snow','10 - No control',0.555551,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control',0.581393,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.99999,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Morning,highway,'01 - Clear','07 - Dark','02 - Wet','10 - No control',0.599991,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.499999,'P.D. only','P.D. only','05 - Turning movement',Ottawa_south,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',0.555547,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal',0.999995,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Noon,Road,'02 - Rain','03 - Dawn','02 - Wet','10 - No control',0.714271,'P.D. only','P.D. only','07 - SMV other',Ottawa_east,0
Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.33333,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.828568,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','06 - Ice','10 - No control',0.99999,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.673467,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control',0.799998,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.670102,'P.D. only','P.D. only','07 - SMV other',mid_town,0
Weekday,Night,Road,'03 - Snow','07 - Dark','05 - Packed snow','10 - No control',0.388887,'P.D. only','P.D. only','01 - Approaching',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.428562,'P.D. only','P.D. only','07 - SMV other',mid_town,0
Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.999988,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.599991,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Noon,Road,'01 - Clear','03 - Dawn','02 - Wet','01 - Traffic signal',0.666661,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Morning,highway,'01 - Clear','07 - Dark','04 - Slush','10 - No control',0.999982,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','05 - Packed snow','02 - Stop sign',0.589741,'P.D. only','P.D. only','03 - Rear end',Ottawa_south,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.749986,'P.D. only','P.D. only','07 - SMV other',Ottawa_south,0
Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',0.499991,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','02 - Stop sign',0.777774,'P.D. only','P.D. only','07 - SMV other',Ottawa_south,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.959181,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','01 - Traffic signal',-0.142854,Injury,'P.D. only','05 - Turning movement',downtown,0
Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','02 - Stop sign',0.384611,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign',0.238094,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.571428,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Mid_Night,Road,'02 - Rain','07 - Dark','02 - Wet','01 - Traffic signal',0.809518,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.263156,'P.D. only','P.D. only','05 - Turning movement',mid_town,0
Weekends,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.928567,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.749997,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','06 - Ice','01 - Traffic signal',0.710143,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_west,0
Weekday,Afternoon,Road,'02 - Rain','01 - Daylight','02 - Wet','02 - Stop sign',0.666659,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.923072,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_south,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.49367,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.49367,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign',0.573332,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Mid_Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','10 - No control',0.833323,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_west,0
Weekends,Afternoon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0,Injury,'P.D. only','02 - Angle',downtown,0
Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control',0.799988,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',0.617019,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.714281,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.655169,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.384613,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.999994,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.531913,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.999985,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Evening,highway,'03 - Snow','01 - Daylight','06 - Ice','10 - No control',0.818176,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.58333,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekends,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.611109,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.708028,'P.D. only','P.D. only','01 - Approaching',downtown,0
Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.319148,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekday,Afternoon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.714271,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekends,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',0.571423,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.461536,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Night,Road,'02 - Rain','05 - Dusk','02 - Wet','01 - Traffic signal',0.787232,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_east,0
Weekday,Mid_Night,Road,'03 - Snow','07 - Dark','04 - Slush','01 - Traffic signal',0.384611,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.485712,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','02 - Stop sign',0.798318,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_west,0
Weekday,Evening,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal',0.571428,'P.D. only','P.D. only','05 - Turning movement',Ottawa_south,0
Weekends,Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.688887,'P.D. only','P.D. only','07 - SMV other',Ottawa_south,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal',0.555551,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign',0.714281,'P.D. only','P.D. only','02 - Angle',Ottawa_east,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.230767,'P.D. only','P.D. only','07 - SMV other',mid_town,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.767439,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.80769,'P.D. only','P.D. only','99 - Other',downtown,0
Weekday,Noon,Road,'01 - Clear','03 - Dawn','02 - Wet','01 - Traffic signal',0.533331,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',0.499991,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.749993,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.85185,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.826082,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.547169,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control',0.826085,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',0.809518,'P.D. only','P.D. only','06 - SMV unattended vehicle',mid_town,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.571428,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','06 - Ice','01 - Traffic signal',0.714278,'P.D. only','P.D. only','07 - SMV other',mid_town,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.674416,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.674417,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekday,Noon,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.62745,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',0.857138,'P.D. only','P.D. only','06 - SMV unattended vehicle',mid_town,0
Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.555551,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Mid_Night,Road,'03 - Snow','07 - Dark','02 - Wet','01 - Traffic signal',0.555547,'P.D. only','P.D. only','05 - Turning movement',Ottawa_south,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.999988,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekends,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.344261,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999985,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign',0.166665,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control',0.999991,'P.D. only','P.D. only','06 - SMV unattended vehicle',Ottawa_west,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.799996,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',0.777775,'P.D. only','P.D. only','04 - Sideswipe',mid_town,0
Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.764699,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.888882,'P.D. only','P.D. only','07 - SMV other',Ottawa_south,0
Weekday,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control',0.777765,'P.D. only','P.D. only','99 - Other',Ottawa_east,0
Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',0.999996,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999984,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal',0.851847,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','06 - Ice','02 - Stop sign',0.428562,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.599998,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','05 - Packed snow','10 - No control',0.874992,'P.D. only','P.D. only','02 - Angle',Ottawa_west,0
Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',0.777774,'P.D. only','P.D. only','07 - SMV other',Ottawa_east,0
Weekday,Evening,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control',0.818178,'P.D. only','P.D. only','07 - SMV other',mid_town,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.799994,'P.D. only','P.D. only','07 - SMV other',Ottawa_east,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.99999,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.219511,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control',0.714281,'P.D. only','P.D. only','99 - Other',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.599999,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Evening,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',0.538459,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Mid_Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','01 - Traffic signal',0.730767,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_west,0
Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.551019,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.857134,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',0.454539,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.959181,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.882349,'P.D. only','P.D. only','04 - Sideswipe',mid_town,0
Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','03 - Yield sign',0.674796,'P.D. only','P.D. only','07 - SMV other',mid_town,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.999991,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Night,Road,'00 - Unknown','05 - Dusk','04 - Slush','10 - No control',0.733326,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Evening,highway,'03 - Snow','01 - Daylight','04 - Slush','10 - No control',0.846144,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.857134,'P.D. only','P.D. only','04 - Sideswipe',mid_town,0
