Instance_number,COLLISION_CLASSIFICATION,X,Y,Cluster
9749,'P.D. only',368171.3125,5026224.5,cluster3
9750,'P.D. only',372148.5,5034110.5,cluster1
9751,'P.D. only',372883.3438,5029207.5,cluster1
9752,'P.D. only',369162.2188,5030172.5,cluster1
9753,'P.D. only',365898.6875,5021242,cluster3
9754,'P.D. only',367362.5938,5021073,cluster3
9755,Injury,368235.6875,5022056,cluster3
9756,Injury,369962.4375,5026959,cluster1
9757,Injury,363225.7188,5025805.5,cluster3
9758,Injury,384963.75,5038718,cluster4
9759,'P.D. only',363236.8125,5025778,cluster3
9760,'P.D. only',367801.0938,5031784,cluster1
9761,'P.D. only',347982.9063,5025471.5,cluster2
9762,Injury,363328.1875,5014777,cluster0
9763,Injury,360344.875,5023784,cluster3
9764,'P.D. only',386059.2188,5035819,cluster4
9765,'P.D. only',376403.625,5034979,cluster4
9766,'P.D. only',348779.2813,5024595.5,cluster2
9767,'P.D. only',361861.0938,5015681,cluster0
9768,'P.D. only',384454.375,5039773.5,cluster4
9769,'P.D. only',368637.4063,5032205,cluster1
9770,'P.D. only',376033.3125,5035096.5,cluster4
9771,'P.D. only',384772.8125,5037594.5,cluster4
9772,'P.D. only',350750.2188,5015915,cluster2
9773,Injury,372330.2188,5033243,cluster1
9774,'P.D. only',369626.7813,5028418.5,cluster1
9775,Injury,384812.9688,5038356,cluster4
9776,'P.D. only',334017.6875,5036424.5,cluster2
9777,'P.D. only',349684.5,5020198.5,cluster2
9778,'P.D. only',364787,5026653,cluster3
9779,Injury,347416.0938,5018276.5,cluster2
9780,'P.D. only',351558.0938,5017869,cluster2
9781,'P.D. only',372603.0938,5030566,cluster1
9782,'P.D. only',367662.8125,5033502.5,cluster1
9783,'P.D. only',367912.8125,5028118,cluster1
9784,'P.D. only',350490.5,5022717.5,cluster2
9785,'P.D. only',366326.2188,5014854,cluster0
9786,'P.D. only',389748.8125,5025324.5,cluster4
9787,'P.D. only',370798.5313,5030923,cluster1
9788,'P.D. only',367121.5938,5031171.5,cluster1
9789,'P.D. only',365039,5029459.5,cluster1
9790,'P.D. only',382731.125,5035376,cluster4
9791,'P.D. only',381726.8438,5038909,cluster4
9792,'P.D. only',366797.25,5029004.5,cluster1
9793,'P.D. only',368304.4688,5032849,cluster1
9794,'P.D. only',375939.0625,5034740,cluster4
9795,Injury,339542.75,5019325.5,cluster2
9796,'P.D. only',367787.5938,5030387,cluster1
9797,'P.D. only',372436.8438,5030196,cluster1
9798,'P.D. only',367743.8125,5030461.5,cluster1
9799,'P.D. only',368246.9063,5032825,cluster1
9800,'P.D. only',361469.3125,5014153.5,cluster0
9801,Injury,364490.9063,5028717,cluster1
9802,'P.D. only',371881.8125,5030915.5,cluster1
9803,Injury,371421.7188,5026590,cluster1
9804,'P.D. only',362265.6875,5026280.5,cluster3
9805,'P.D. only',362745.75,5006864.5,cluster0
9806,'P.D. only',367545.5938,5030828,cluster1
9807,'P.D. only',366650,5030307,cluster1
9808,'P.D. only',349018.6875,5014328,cluster2
9809,'P.D. only',376954.75,5017844,cluster0
9810,'P.D. only',363183.4688,5016122.5,cluster0
9811,'P.D. only',389455.5625,5018400.5,cluster4
9812,'P.D. only',368418.7188,5024854.5,cluster3
9813,'P.D. only',363078.875,5016733,cluster0
9814,'P.D. only',338756.3125,5009074,cluster2
9815,'P.D. only',346551.8125,5000876,cluster2
9816,'P.D. only',370084.0313,5025797.5,cluster3
9817,'P.D. only',371092.9375,5032361.5,cluster1
9818,'P.D. only',367320.5,5029650,cluster1
9819,'P.D. only',372609.8125,5027284,cluster1
9820,'P.D. only',368259.9375,5031255,cluster1
9821,'P.D. only',342900.0313,5022643,cluster2
9822,Injury,369268.0938,5027940,cluster1
9823,'P.D. only',372192.75,5032235.5,cluster1
9824,Injury,380766.625,5037066,cluster4
9825,'P.D. only',351272.4063,5018182,cluster2
9826,Injury,359675.1875,5022017.5,cluster3
9827,Injury,381208.3438,5037365.5,cluster4
9828,'P.D. only',368169.5,5026225.5,cluster3
9829,'P.D. only',363864,5028433,cluster3
9830,'P.D. only',367411,5031725.5,cluster1
9831,'P.D. only',360369.8125,5022154,cluster3
9832,'P.D. only',362224.0313,4996135.5,cluster0
9833,'P.D. only',372386.375,5023067,cluster3
9834,'P.D. only',380772.0313,5037074,cluster4
9835,'P.D. only',370509.9063,5025560,cluster3
9836,'P.D. only',381658.6563,5037735,cluster4
9837,'P.D. only',367163.5,5023950,cluster3
9838,'P.D. only',388298.2188,5042393,cluster4
9839,'P.D. only',368294.4063,5032760.5,cluster1
9840,Injury,368211.4063,5031134.5,cluster1
9841,'P.D. only',369013.875,5030654,cluster1
9842,'P.D. only',365590.5,5016249,cluster0
9843,Injury,369713.7188,5027335,cluster1
9844,'P.D. only',368372.3125,5032672.5,cluster1
9845,'P.D. only',366459.4063,5015654.5,cluster0
9846,'P.D. only',374931.625,5032925,cluster1
9847,'P.D. only',368211.2188,5032232,cluster1
9848,'P.D. only',342974.0313,5008851,cluster2
9849,'P.D. only',370885.625,5030559.5,cluster1
9850,'P.D. only',374290.5313,5024197.5,cluster3
9851,'P.D. only',364152.4063,5015570,cluster0
9852,'P.D. only',363653.5313,5015435.5,cluster0
9853,'P.D. only',360596.7813,5022587.5,cluster3
9854,'P.D. only',372824.1875,5022702.5,cluster3
9855,Injury,375690.25,5031509.5,cluster1
9856,'P.D. only',371543.9063,5033822,cluster1
9857,Injury,368701.5,5009933.5,cluster0
9858,'P.D. only',367678.1563,5029161,cluster1
9859,'P.D. only',371830.8438,5030518.5,cluster1
9860,Injury,366829.3125,5026091.5,cluster3
9861,'P.D. only',371766.75,5030405,cluster1
9862,'P.D. only',360589.5938,5022609,cluster3
9863,Injury,373642.8438,5027901.5,cluster1
9864,'P.D. only',367816.3125,5032355,cluster1
9865,'P.D. only',355721.1563,5024062,cluster3
9866,'P.D. only',383952.6563,5036161,cluster4
9867,'P.D. only',371068.0938,5024541.5,cluster3
9868,'P.D. only',349354.4688,5022515.5,cluster2
9869,'P.D. only',395262.5,5043235,cluster4
9870,Injury,348933.5,5024421.5,cluster2
9871,'P.D. only',367385.6875,5031428,cluster1
9872,'P.D. only',365533.3125,5015328.5,cluster0
9873,'P.D. only',367445.2188,5017474.5,cluster0
9874,'P.D. only',371925.0938,5024186,cluster3
9875,'P.D. only',383664.3438,5036821,cluster4
9876,'P.D. only',369175.4688,5027952,cluster1
9877,'P.D. only',363367.5,5022901,cluster3
9878,'P.D. only',367701.25,5030821.5,cluster1
9879,'P.D. only',379313.4688,5037174.5,cluster4
9880,'P.D. only',365156,5029277.5,cluster1
9881,'P.D. only',366568.4063,5025051,cluster3
9882,'P.D. only',335454.7188,5033492.5,cluster2
9883,'P.D. only',373434.0938,5013224.5,cluster0
9884,'P.D. only',363108.4375,5014621.5,cluster0
9885,'P.D. only',369989.4375,5026853,cluster1
9886,'P.D. only',367495.9063,5031588.5,cluster1
9887,Injury,371565,5031320,cluster1
9888,'P.D. only',368010.5,5030765,cluster1
9889,'P.D. only',366001.5938,5029487.5,cluster1
9890,Injury,373758.3438,5025411.5,cluster1
9891,'P.D. only',368582.2188,5028963,cluster1
9892,'P.D. only',372446.4063,5024569.5,cluster3
9893,'P.D. only',325038.4375,5024364.5,cluster2
9894,Injury,384488.5938,5039709.5,cluster4
9895,'P.D. only',372539.9063,5031691.5,cluster1
9896,Injury,370909.6875,5013943,cluster0
9897,'P.D. only',370739.1875,5030293,cluster1
9898,'P.D. only',325037.5313,5024355.5,cluster2
9899,'P.D. only',368682.9063,5032144,cluster1
9900,'P.D. only',367923.9063,5030565.5,cluster1
9901,Injury,364259,5014819.5,cluster0
9902,'P.D. only',351275.125,5018185.5,cluster2
9903,'P.D. only',368493.625,5030342.5,cluster1
9904,'P.D. only',367880.7188,5029872,cluster1
9905,'P.D. only',336901.4375,5015230.5,cluster2
9906,'P.D. only',371769.9375,5023569,cluster3
9907,'P.D. only',360528.4688,5023306.5,cluster3
9908,Injury,367484.3125,5031272.5,cluster1
9909,'P.D. only',367883.7188,5031321.5,cluster1
9910,'P.D. only',374970.8438,5027722,cluster1
9911,'P.D. only',380601.6875,5017701,cluster0
9912,'P.D. only',369217.1875,5032114,cluster1
9913,'P.D. only',365504.0938,5022201.5,cluster3
9914,Injury,370058.375,5033310,cluster1
9915,Injury,364271.1875,5027494,cluster3
9916,'P.D. only',375339.7813,5021676,cluster3
9917,'P.D. only',367746.5,5030466.5,cluster1
9918,'P.D. only',361078.375,5025889,cluster3
9919,'P.D. only',367794.5,5031454.5,cluster1
9920,'P.D. only',373912.5313,5027601,cluster1
9921,Injury,370527.5938,5026579,cluster1
9922,'P.D. only',368166.8125,5026226,cluster3
9923,Injury,368452.7188,5031863,cluster1
9924,Injury,350904.9063,5022256.5,cluster2
9925,'P.D. only',364352.4063,5024900,cluster3
9926,'P.D. only',373103.3125,5030007,cluster1
9927,'P.D. only',364145,5025142,cluster3
9928,'P.D. only',349259.7188,5024067,cluster2
9929,'P.D. only',364024.1875,5028084.5,cluster3
9930,'P.D. only',352857.4063,5019847,cluster2
9931,'P.D. only',369995.7188,5026857,cluster1
9932,'P.D. only',363837.75,5027036.5,cluster3
9933,'P.D. only',374153.125,5030672.5,cluster1
9934,Injury,335555.625,5025183,cluster2
9935,'P.D. only',372858.9375,5030579,cluster1
9936,Injury,363857.6875,5024576.5,cluster3
9937,'P.D. only',352676.625,5017677,cluster2
9938,Injury,363932.7813,5014783,cluster0
9939,Injury,317871.5938,5030523,cluster2
9940,Injury,363670.6875,5021247.5,cluster3
9941,'P.D. only',368477.0625,5027092.5,cluster1
9942,'P.D. only',369373.8125,5032656.5,cluster1
9943,Injury,348595.4375,5014564,cluster2
9944,'P.D. only',372091.9063,5032473,cluster1
9945,'P.D. only',363083.9063,5024098.5,cluster3
9946,'P.D. only',368972.5938,5032506,cluster1
9947,'P.D. only',368170.2813,5032296.5,cluster1
9948,'P.D. only',378523.1563,5036535.5,cluster4
9949,'P.D. only',358135.875,5021087,cluster3
9950,'P.D. only',370669.7188,5031608,cluster1
9951,'P.D. only',355342,5015620.5,cluster2
9952,'P.D. only',367905.9063,5030190.5,cluster1
9953,'P.D. only',362293.1563,5024414.5,cluster3
9954,'P.D. only',351945.8125,5018942,cluster2
9955,'P.D. only',372371.0313,5031801.5,cluster1
9956,Injury,366045.6563,5022055.5,cluster3
9957,Injury,371453.9688,5033781.5,cluster1
9958,'P.D. only',368373.9375,5031993,cluster1
9959,Injury,351948.5,5018942.5,cluster2
9960,Injury,350556.0625,4996189,cluster0
9961,Injury,372007.7188,5034042,cluster1
9962,Injury,370336.9375,5025949,cluster3
9963,'P.D. only',363166.375,5025932,cluster3
9964,'P.D. only',366767.8125,5029852,cluster1
9965,Injury,365111.0313,5028735.5,cluster1
9966,'P.D. only',382346.0938,5035395.5,cluster4
9967,'P.D. only',394097.3438,5028345.5,cluster4
9968,Injury,370338.75,5025955.5,cluster3
9969,Injury,348347.125,5019895,cluster2
9970,Injury,366700.125,5019305.5,cluster3
9971,'P.D. only',389455.5625,5018513,cluster4
9972,Injury,376711.5,5031613,cluster1
9973,'P.D. only',367643.5313,5032447.5,cluster1
9974,'P.D. only',351376.125,5010787,cluster2
9975,Injury,368955.9063,5031673,cluster1
9976,Injury,351268.8125,5018180.5,cluster2
9977,'P.D. only',368072.9063,5030658,cluster1
9978,'P.D. only',368106.8125,5027766,cluster1
9979,'P.D. only',376123.9375,5034852.5,cluster4
9980,'P.D. only',382635.0625,5035569,cluster4
9981,'P.D. only',375697.75,5020813,cluster3
9982,'P.D. only',372508.5625,5031534.5,cluster1
9983,'P.D. only',364973.0938,5029740,cluster1
9984,'P.D. only',367743.8125,5030458.5,cluster1
9985,Injury,375540.0625,5031415.5,cluster1
9986,'P.D. only',371444.8125,5032825,cluster1
9987,'P.D. only',364741.0938,5024833.5,cluster3
9988,Injury,373960.375,5030491,cluster1
9989,Injury,361844.9375,5026040,cluster3
9990,'P.D. only',368316.8438,5032191.5,cluster1
9991,'P.D. only',352510.0938,5016872,cluster2
9992,'P.D. only',352841.0313,5020481,cluster2
9993,Injury,353775,5018168.5,cluster2
9994,'P.D. only',369130.8125,5033495,cluster1
9995,'P.D. only',364545.0938,5024450.5,cluster3
9996,Injury,363856.7813,5024575,cluster3
9997,'P.D. only',351433.0313,5019327,cluster2
9998,'P.D. only',368859.7188,5030916,cluster1
9999,'P.D. only',364647.8125,5024208,cluster3
10000,'P.D. only',360005.7813,5024633,cluster3
10001,'P.D. only',369575.625,5031232,cluster1
10002,'P.D. only',360938.5,5025225.5,cluster3
10003,'P.D. only',368398.5,5015010,cluster0
10004,Injury,368017.2188,5030260.5,cluster1
10005,'P.D. only',349166.0938,5023973,cluster2
10006,'P.D. only',367819.9063,5032556,cluster1
10007,'P.D. only',380459,5034297,cluster4
10008,'P.D. only',383303.2813,5036689.5,cluster4
10009,Injury,349772.9063,5020357,cluster2
10010,'P.D. only',360554.6875,5022897.5,cluster3
10011,Injury,365362.7813,5022545.5,cluster3
10012,Injury,370680.9063,5026150.5,cluster1
10013,'P.D. only',369600,5031468,cluster1
10014,'P.D. only',366851.7188,5021080.5,cluster3
10015,'P.D. only',351806.7188,5019847.5,cluster2
10016,'P.D. only',374505.9375,5033200,cluster1
10017,'P.D. only',369134.125,5034088.5,cluster1
10018,'P.D. only',360602.1875,5022586.5,cluster3
10019,'P.D. only',374012.875,5024027.5,cluster3
10020,'P.D. only',368676.5938,5032138.5,cluster1
10021,'P.D. only',352511.875,5016870.5,cluster2
10022,'P.D. only',367194.1875,5023732,cluster3
10023,Injury,363520.6875,5026852.5,cluster3
10024,'P.D. only',365698.0938,5027133,cluster3
10025,'P.D. only',352608.5625,5018903,cluster2
10026,'P.D. only',364518.7813,5026968.5,cluster3
10027,'P.D. only',348882.3438,5026526,cluster2
10028,Injury,370431.8125,5029082,cluster1
10029,'P.D. only',373061.2813,5022757.5,cluster3
10030,'P.D. only',346832.625,5032697,cluster2
10031,'P.D. only',336262.625,5022184,cluster2
10032,'P.D. only',367130.0938,5030085,cluster1
10033,'P.D. only',369456.8125,5023576,cluster3
10034,'P.D. only',373898.0313,5028052.5,cluster1
10035,'P.D. only',364833.5313,5023802,cluster3
10036,Injury,373763.75,5025404,cluster1
10037,'P.D. only',352090.7188,5021617,cluster2
10038,'P.D. only',366876.9063,5009272,cluster0
10039,'P.D. only',365902.375,5026653.5,cluster3
10040,'P.D. only',368226.4375,5022040.5,cluster3
10041,'P.D. only',367872.3125,5030259,cluster1
10042,'P.D. only',383450.5625,5033738,cluster4
10043,'P.D. only',368090.625,5031811,cluster1
10044,'P.D. only',368990.8125,5033001.5,cluster1
10045,'P.D. only',344273.75,5023664,cluster2
10046,'P.D. only',379859.8438,5036472,cluster4
10047,'P.D. only',374385.1563,5030800,cluster1
10048,'P.D. only',356686.1563,5020226.5,cluster2
10049,'P.D. only',370349.2188,5028023,cluster1
10050,'P.D. only',363757.6875,5021065,cluster3
10051,'P.D. only',369216.0938,5033788,cluster1
10052,'P.D. only',368380.7188,5032336,cluster1
10053,'P.D. only',365363.6875,5022550,cluster3
10054,'P.D. only',370794.5313,5031437.5,cluster1
10055,'P.D. only',371935.0313,5024503.5,cluster3
10056,'P.D. only',373898.9375,5028057,cluster1
10057,'P.D. only',362552.375,5023771,cluster3
10058,'P.D. only',370156.5313,5026433,cluster1
10059,Injury,364903.6875,5027434.5,cluster3
10060,'P.D. only',357577.1875,5022942,cluster3
10061,'P.D. only',370360.125,5031963.5,cluster1
10062,'P.D. only',357067,5020456.5,cluster2
10063,'P.D. only',363054.9063,5022736.5,cluster3
10064,Injury,369353.0938,5032929,cluster1
10065,'P.D. only',370772.3125,5030392.5,cluster1
10066,'P.D. only',373068,5030844,cluster1
10067,Injury,370820.625,5003807.5,cluster0
10068,'P.D. only',375296.9688,5032135.5,cluster1
10069,'P.D. only',368296.1875,5032759,cluster1
10070,'P.D. only',363232.875,5025782.5,cluster3
10071,'P.D. only',366578.3125,5025046,cluster3
10072,Injury,369097.4063,5031766,cluster1
10073,'P.D. only',363213.0625,5026592,cluster3
10074,'P.D. only',342043.6875,5006067,cluster2
10075,'P.D. only',365197.2813,5022950.5,cluster3
10076,Injury,368248.6875,5032829.5,cluster1
10077,'P.D. only',361444.2813,5025610.5,cluster3
10078,'P.D. only',371553,5033680.5,cluster1
10079,'P.D. only',363036.625,5016701.5,cluster0
10080,'P.D. only',364274.8125,5027492.5,cluster3
10081,'P.D. only',373339,5025106.5,cluster1
10082,'P.D. only',364272.0938,5027496.5,cluster3
10083,Injury,367200.0938,5031012.5,cluster1
10084,'P.D. only',373115,5029960,cluster1
10085,'P.D. only',361985.1875,5025186,cluster3
10086,'P.D. only',375511.3438,5026411,cluster1
10087,'P.D. only',365243.5,5017507,cluster0
10088,'P.D. only',374260.3438,5028757,cluster1
10089,'P.D. only',368676.8125,5027461,cluster1
10090,Injury,368380.0938,5024740.5,cluster3
10091,'P.D. only',374252.25,5028750,cluster1
10092,'P.D. only',358028.25,5021025.5,cluster3
10093,'P.D. only',359228.2813,5023515,cluster3
10094,'P.D. only',368254.0938,5032827,cluster1
10095,'P.D. only',368242.8125,5030402.5,cluster1
10096,'P.D. only',365240.1875,5021735.5,cluster3
10097,'P.D. only',374532.3438,5031686,cluster1
10098,'P.D. only',375800.4375,5034650.5,cluster4
10099,'P.D. only',365443.3125,5029532.5,cluster1
10100,Injury,380460.5,5036873.5,cluster4
10101,'P.D. only',364855.3125,5017770,cluster3
10102,Injury,368342.7188,5020483.5,cluster3
10103,'P.D. only',368292.5938,5032755.5,cluster1
10104,'P.D. only',366026.9063,5020959,cluster3
10105,Injury,368726.2813,5027506.5,cluster1
10106,'P.D. only',370372.0313,5028472,cluster1
10107,'P.D. only',368291.6875,5032753,cluster1
10108,'P.D. only',372005.2813,5030467,cluster1
10109,'P.D. only',379476.5625,5027419.5,cluster1
10110,'P.D. only',373877.3438,5028094,cluster1
10111,'P.D. only',393797.5938,5026876.5,cluster4
10112,'P.D. only',364855.1563,5026688.5,cluster3
10113,'P.D. only',371918.0938,5031849,cluster1
10114,Injury,360248.75,5024013.5,cluster3
10115,'P.D. only',373357.75,5026862,cluster1
10116,'P.D. only',361753.875,5015851,cluster0
10117,'P.D. only',365152.4063,5029267,cluster1
10118,Injury,365414.9063,5028039,cluster3
10119,'P.D. only',361349.7813,5023376,cluster3
10120,'P.D. only',352650.0625,5020469.5,cluster2
10121,'P.D. only',385124.9063,5033397,cluster4
10122,'P.D. only',364509.7813,5024987,cluster3
10123,'P.D. only',373364.7188,5029423.5,cluster1
10124,'P.D. only',371988.7813,5029234.5,cluster1
10125,'P.D. only',339586.8438,5008149,cluster2
10126,'P.D. only',352510.0938,5016876,cluster2
10127,'P.D. only',361530.9375,5020404.5,cluster3
10128,'P.D. only',368849.7188,5031852,cluster1
10129,'P.D. only',351794.125,5019875.5,cluster2
10130,'P.D. only',362657.7813,5028407.5,cluster3
10131,'P.D. only',364006.5625,5014602.5,cluster0
10132,'P.D. only',367599.3125,5028983.5,cluster1
10133,'P.D. only',356043.75,5015596,cluster2
10134,'P.D. only',369008.0938,5034877,cluster1
10135,Injury,371203.125,5023813,cluster3
10136,'P.D. only',362548.7813,5023772.5,cluster3
10137,Injury,361054.2813,5020248.5,cluster3
10138,Injury,384351.8438,5039990,cluster4
10139,'P.D. only',368398.7188,5029401,cluster1
10140,'P.D. only',362279.0938,5024461.5,cluster3
10141,'P.D. only',366968.5938,5030478.5,cluster1
10142,'P.D. only',367778.5938,5030866,cluster1
10143,'P.D. only',368739.7188,5032035,cluster1
10144,'P.D. only',351775.8125,5017614.5,cluster2
10145,Injury,371866.8438,5024320,cluster3
10146,'P.D. only',367604.375,5031840.5,cluster1
10147,Injury,370814.7188,5031009.5,cluster1
10148,Injury,373830.2188,5030123.5,cluster1
10149,'P.D. only',367227.0938,5031325.5,cluster1
10150,'P.D. only',370818.3125,5031063,cluster1
10151,'P.D. only',367600.7813,5031836,cluster1
10152,'P.D. only',352285.8438,5017139,cluster2
10153,Injury,373258.0313,5029640,cluster1
10154,'P.D. only',365052.9063,5025326,cluster3
10155,'P.D. only',371837.7813,5026843.5,cluster1
10156,Injury,383342.9375,5037563,cluster4
10157,'P.D. only',363684.1563,5015371.5,cluster0
10158,'P.D. only',361924.0625,5025344,cluster3
10159,'P.D. only',374659.0625,5032965.5,cluster1
10160,'P.D. only',350946.1875,5016087,cluster2
10161,'P.D. only',372091,5032473,cluster1
10162,'P.D. only',370088.3438,5026871.5,cluster1
10163,'P.D. only',382323.9375,5038274,cluster4
10164,'P.D. only',387268.7813,5031814.5,cluster4
10165,'P.D. only',377957.4688,5031557.5,cluster4
10166,'P.D. only',383640.9688,5036900.5,cluster4
10167,Injury,359030.0625,5019161,cluster3
10168,'P.D. only',361566.6875,4996866.5,cluster0
10169,'P.D. only',362270.5625,5013723.5,cluster0
10170,'P.D. only',370042.7188,5008804.5,cluster0
10171,'P.D. only',372901.0313,5027466.5,cluster1
10172,Injury,364203.875,5029271,cluster1
10173,'P.D. only',350537.8438,5019434.5,cluster2
10174,'P.D. only',366280.8125,5016493,cluster0
10175,'P.D. only',373237.625,5029694,cluster1
10176,'P.D. only',351268.8125,5018182,cluster2
10177,'P.D. only',351196.2188,5018616,cluster2
10178,'P.D. only',363669.7813,5021247,cluster3
